,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0,5.0,2000-01-14,20.0,0.0,2000-01-19,21.75,0.0,8.75,0.0875,Long,Closed,0
1,1,0,5.723684210526316,2000-01-26,19.0,0.0,2000-02-15,21.875,0.0,16.455592105263165,0.15131578947368426,Long,Closed,1
2,2,0,6.192548604897096,2000-03-01,20.21875,0.0,2000-10-18,18.125,0.0,-12.965648641503293,-0.10355486862442038,Long,Closed,2
3,3,0,5.130968844057594,2000-10-19,21.875,0.0,2000-10-25,19.1875,0.0,-13.789478768404777,-0.1228571428571428,Long,Closed,3
4,4,0,4.68811736644548,2000-10-26,21.0,0.0,2000-11-28,17.75,0.0,-15.23638144094781,-0.15476190476190477,Long,Closed,4
5,5,0,5.200880203400454,2000-11-29,16.0,0.0,2000-11-30,15.25,0.0,-3.900660152550344,-0.04687500000000004,Long,Closed,5
6,6,0,4.996121140274452,2000-12-01,15.875,0.0,2000-12-21,13.6875,0.0,-10.929014994350368,-0.13779527559055124,Long,Closed,6
7,7,0,4.675856964615833,2000-12-22,14.625,0.0,2001-09-05,12.050000190734863,0.0,-12.040330792036833,-0.17606836302667606,Long,Closed,7
8,8,0,4.857247884704887,2001-09-06,11.600000381469728,0.0,2001-09-17,10.140000343322754,0.0,-7.091582096958447,-0.12586206811503498,Long,Closed,8
9,9,0,5.000253128027013,2001-09-18,9.850000381469728,0.0,2001-09-26,8.350000381469727,0.0,-7.500379692040525,-0.1522842580617428,Long,Closed,9
10,10,0,4.952801188018479,2001-09-27,8.430000305175781,0.0,2002-09-16,7.03000020980835,0.0,-6.933922135561801,-0.16607355215727235,Long,Closed,10
11,11,0,5.120322413865435,2002-09-17,6.800000190734863,0.0,2002-09-23,5.980000019073486,0.0,-4.19866525833125,-0.1205882571560282,Long,Closed,11
12,12,0,5.146139346911914,2002-09-24,5.949999809265137,0.0,2002-10-03,3.630000114440918,0.0,-11.939041714358542,-0.3899159275957612,Long,Closed,12
13,13,0,5.3372818337769035,2002-10-04,3.4999999999999996,0.0,2008-10-24,3.0299999713897705,0.0,-2.508522614576002,-0.13428572246006554,Long,Closed,13
14,14,0,5.16676140969784,2008-10-27,3.130000114440918,0.0,2008-11-12,2.569999933242798,0.0,-2.893387325638246,-0.1789137893683904,Long,Closed,14
15,15,0,5.010783396279007,2008-11-13,2.650000095367432,0.0,2008-11-19,2.119999885559082,0.0,-2.65571625133207,-0.2000000719754176,Long,Closed,15
16,16,0,5.338120691338974,2008-11-20,1.9900000095367432,0.0,2011-10-26,5.099999904632568,0.0,16.60155479007306,1.5628140101465673,Long,Open,16
