,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
0,0,0,14.058908119661126,2005-08-01,7.112927913665772,0.0,2005-08-02,7.051609992980957,0.0,-0.8620630129964866,-0.008620630129964866,Long,Closed,0
1,1,0,13.23417048309567,2005-08-11,7.491057872772217,0.0,2005-08-18,7.664793014526367,0.0,2.2992404848792205,0.0231923374114658,Long,Closed,1
2,2,0,14.20991895375328,2005-10-11,7.138476848602295,0.0,2005-10-18,7.194685935974121,0.0,0.7987265760180975,0.007874100955140394,Long,Closed,2
3,3,0,13.91346699337555,2005-11-02,7.347981929779053,0.0,2005-11-04,7.210014820098877,0.0,-1.9196008267065565,-0.0187761906600558,Long,Closed,3
4,4,0,13.962945168738504,2005-11-07,7.1844658851623535,0.0,2005-11-17,7.588144779205322,0.0,5.636546263298982,0.05618773900460203,Long,Closed,4
5,5,0,13.09026150698676,2005-11-25,8.09402084350586,0.0,2005-11-29,8.032703399658203,0.0,-0.8026613749057958,-0.00757564689209486,Long,Closed,5
6,6,0,13.458398535392424,2006-01-06,7.812979221343994,0.0,2006-01-10,7.782320022583008,0.0,-0.41262371570117296,-0.003924136733556166,Long,Closed,6
7,7,0,15.37669996563913,2006-08-10,6.811446189880371,0.0,2006-08-11,7.199796199798584,0.0,5.971541584165337,0.05701432545928007,Long,Closed,7
8,8,0,15.688467785557775,2006-09-15,7.056718826293945,0.0,2006-10-09,7.521717071533203,0.0,7.295109990776993,0.06589439889635879,Long,Closed,8
9,9,0,15.667180175833643,2006-10-11,7.531937122344971,0.0,2006-10-12,7.531937122344971,0.0,0.0,0.0,Long,Closed,9
10,10,0,15.40588722319024,2006-11-03,7.6596832275390625,0.0,2006-11-10,7.644353866577148,0.0,-0.23616240618282802,-0.0020013048198651772,Long,Closed,10
11,11,0,15.27316591007168,2006-11-13,7.710782051086426,0.0,2006-11-21,7.828309059143066,0.0,1.795009492963402,0.015241905072402006,Long,Closed,11
12,12,0,15.444549220405284,2006-12-01,7.741440773010254,0.0,2006-12-04,7.700562000274658,0.0,-0.631354217584672,-0.005280512237220178,Long,Closed,12
